id,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
351,True,3,1234,1378.0096541268952,0,120,2,"[['WALK', 888, 1094], ['BUS', 120, 648], ['WALK', 224, 283]]"
352,True,3,1970,504.51082706183433,1,1458,95,"[['WALK', 75, 88], ['TRAM', 746, 3219], ['TRAM', 712, 2592], ['WALK', 342, 415]]"
353,True,3,1983,384.5181729284855,1,1618,47,"[['WALK', 188, 237], ['BUS', 125, 637], ['WALK', 45, 56], ['TRAM', 1493, 5716], ['WALK', 85, 90]]"
354,True,3,1357,719.4443608959842,0,772,2,"[['WALK', 459, 569], ['TRAM', 772, 3167], ['WALK', 124, 149]]"
355,True,3,2135,978.22796992036,2,1155,213,"[['WALK', 157, 206], ['BUS', 134, 854], ['WALK', 156, 203], ['SUBWAY', 254, 3414], ['WALK', 219, 287], ['BUS', 767, 4198], ['WALK', 235, 279]]"
356,True,3,1970,1214.0392556277313,0,977,2,"[['WALK', 498, 608], ['TRAM', 977, 3735], ['WALK', 493, 605]]"
357,True,1,256,311.30865413173564,0,0,0,"[['WALK', 256, 311]]"
358,True,3,2085,1144.94440600173,0,1129,2,"[['WALK', 358, 421], ['TRAM', 1129, 4877], ['WALK', 596, 723]]"
359,True,3,1733,1037.6341654065586,0,898,2,"[['WALK', 195, 246], ['TRAM', 898, 3592], ['WALK', 638, 791]]"
360,True,3,681,864.1056466130358,0,0,0,"[['WALK', 681, 863]]"
361,True,3,1553,915.5292631464314,0,799,2,"[['WALK', 598, 748], ['BUS', 799, 3745], ['WALK', 154, 166]]"
362,True,3,1759,889.8521202895192,0,1017,2,"[['WALK', 508, 628], ['BUS', 1017, 5623], ['WALK', 232, 261]]"
363,True,3,1816,741.4732631544983,2,904,334,"[['WALK', 131, 155], ['BUS', 144, 830], ['WALK', 155, 202], ['SUBWAY', 254, 3527], ['WALK', 219, 287], ['BUS', 506, 2839], ['WALK', 73, 95]]"
364,True,3,1595,720.6577368358219,2,855,163,"[['WALK', 77, 99], ['BUS', 526, 3264], ['WALK', 125, 163], ['SUBWAY', 107, 1727], ['WALK', 225, 296], ['BUS', 222, 1615], ['WALK', 150, 161]]"
365,True,3,2161,1237.273721790355,1,1009,146,"[['WALK', 573, 717], ['SUBWAY', 367, 3943], ['WALK', 97, 125], ['TRAM', 642, 2588], ['WALK', 336, 393]]"
366,True,3,1627,464.36756390410943,0,1242,2,"[['WALK', 172, 208], ['TRAM', 1242, 5058], ['WALK', 211, 256]]"
367,True,3,1146,1117.535180439119,0,227,2,"[['WALK', 578, 722], ['TRAM', 227, 969], ['WALK', 339, 394]]"
368,True,3,2760,959.473330816344,0,1963,2,"[['WALK', 194, 230], ['TRAM', 1963, 7768], ['WALK', 601, 728]]"
369,True,3,2159,1277.8906090114697,0,1122,2,"[['WALK', 970, 1191], ['BUS', 1122, 6694], ['WALK', 65, 86]]"
370,True,3,894,659.5581804423457,0,348,2,"[['WALK', 486, 587], ['TRAM', 348, 1348], ['WALK', 58, 72]]"
371,True,3,2263,1245.2298947236807,0,1004,242,"[['WALK', 350, 432], ['SUBWAY', 1004, 11211], ['WALK', 667, 811]]"
372,True,3,2030,738.0876466130358,2,1351,103,"[['WALK', 35, 45], ['BUS', 495, 2294], ['WALK', 112, 146], ['SUBWAY', 102, 1354], ['WALK', 151, 197], ['TRAM', 754, 3084], ['WALK', 278, 348]]"
373,True,3,824,852.3263007447713,0,120,2,"[['WALK', 564, 682], ['BUS', 120, 780], ['WALK', 138, 169]]"
374,True,3,1496,875.4742781806045,0,743,2,"[['WALK', 330, 381], ['TRAM', 743, 2878], ['WALK', 421, 493]]"
375,True,3,793,606.531721800035,0,306,2,"[['WALK', 250, 306], ['TRAM', 306, 1177], ['WALK', 235, 299]]"
376,True,3,1713,1497.2632029968313,0,503,2,"[['WALK', 357, 414], ['TRAM', 503, 1838], ['WALK', 851, 1082]]"
377,True,3,1185,832.4093007399312,0,496,2,"[['WALK', 401, 479], ['TRAM', 496, 2084], ['WALK', 286, 352]]"
378,True,3,1724,1386.593045104133,1,452,162,"[['WALK', 182, 224], ['BUS', 222, 1372], ['WALK', 125, 163], ['SUBWAY', 230, 2836], ['WALK', 803, 998]]"
379,True,3,975,974.823796988648,0,209,2,"[['WALK', 550, 702], ['TRAM', 209, 1039], ['WALK', 214, 272]]"
380,True,3,2087,1472.4827518651543,0,883,2,"[['WALK', 774, 951], ['TRAM', 883, 3614], ['WALK', 428, 520]]"
381,True,3,1399,839.2682556309583,0,699,2,"[['WALK', 347, 421], ['TRAM', 699, 2830], ['WALK', 351, 417]]"
382,True,3,1543,1040.8112781870582,0,702,2,"[['WALK', 456, 555], ['TRAM', 702, 2204], ['WALK', 383, 485]]"
383,True,3,1471,315.4418496227743,1,1207,15,"[['WALK', 45, 58], ['BUS', 314, 1724], ['WALK', 61, 77], ['TRAM', 893, 3117], ['WALK', 143, 179]]"
384,True,3,1188,1101.5080375870461,0,300,2,"[['WALK', 587, 736], ['BUS', 300, 3294], ['WALK', 299, 364]]"
385,True,3,2179,1304.8350676586194,0,1120,2,"[['WALK', 464, 575], ['TRAM', 1120, 4897], ['WALK', 593, 729]]"
386,True,3,1455,859.4402857089847,0,762,2,"[['WALK', 421, 519], ['TRAM', 762, 3346], ['WALK', 270, 339]]"
387,True,3,1631,1177.8513007415445,0,688,2,"[['WALK', 265, 327], ['TRAM', 688, 2122], ['WALK', 676, 849]]"
388,True,3,991,549.4154360829837,0,545,2,"[['WALK', 271, 328], ['TRAM', 545, 1785], ['WALK', 173, 220]]"
389,True,3,2096,105.84083458537441,1,1995,11,"[['WALK', 42, 47], ['BUS', 273, 1543], ['WALK', 41, 50], ['TRAM', 1722, 7296], ['WALK', 7, 8]]"
390,True,3,932,915.6609248000937,0,170,2,"[['WALK', 403, 486], ['TRAM', 170, 717], ['WALK', 357, 428]]"
391,True,3,2094,714.2377518732213,1,1434,81,"[['WALK', 292, 365], ['BUS', 540, 2078], ['WALK', 41, 51], ['TRAM', 894, 4046], ['WALK', 246, 296]]"
392,True,3,1319,837.819879692734,0,643,2,"[['WALK', 113, 133], ['TRAM', 643, 2688], ['WALK', 561, 703]]"
393,True,3,1219,715.1981503675456,0,631,2,"[['WALK', 80, 90], ['TRAM', 631, 2633], ['WALK', 506, 624]]"
394,True,3,861,427.2590676618461,0,493,2,"[['WALK', 181, 219], ['TRAM', 493, 1537], ['WALK', 185, 207]]"
395,True,3,561,559.0210601431461,0,94,2,"[['WALK', 310, 373], ['TRAM', 94, 447], ['WALK', 155, 184]]"
396,True,3,1301,1099.5526465985154,0,360,2,"[['WALK', 131, 142], ['TRAM', 360, 1572], ['WALK', 808, 956]]"
397,True,3,1607,1074.8525187902962,0,743,2,"[['WALK', 209, 267], ['TRAM', 743, 2357], ['WALK', 653, 806]]"
398,True,3,1905,1351.6650075074062,0,799,2,"[['WALK', 528, 636], ['TRAM', 799, 2618], ['WALK', 576, 715]]"
399,True,3,1134,943.0791052537323,0,354,2,"[['WALK', 385, 464], ['TRAM', 354, 1234], ['WALK', 393, 477]]"
400,True,3,2024,748.7510526228328,2,1031,379,"[['WALK', 395, 473], ['BUS', 282, 1880], ['WALK', 125, 163], ['SUBWAY', 107, 1727], ['WALK', 69, 87], ['TRAM', 642, 1957], ['WALK', 25, 23]]"
301,True,3,722,247.1247819464081,0,495,2,"[['WALK', 69, 79], ['TRAM', 495, 1951], ['WALK', 156, 167]]"
302,True,3,1495,525.7807067594083,1,973,74,"[['WALK', 49, 58], ['TRAM', 332, 1469], ['WALK', 59, 75], ['TRAM', 641, 2620], ['WALK', 340, 391]]"
303,True,3,1758,1371.3660676553927,0,638,2,"[['WALK', 296, 367], ['TRAM', 638, 2170], ['WALK', 822, 1002]]"
304,True,3,1701,607.2214736764836,1,1123,73,"[['WALK', 330, 407], ['TRAM', 697, 2664], ['TRAM', 426, 1499], ['WALK', 175, 199]]"
305,True,3,1033,280.18605262444623,0,784,2,"[['WALK', 149, 154], ['TRAM', 784, 2587], ['WALK', 98, 125]]"
306,True,3,2032,1378.684842091167,0,894,2,"[['WALK', 1014, 1225], ['TRAM', 894, 4046], ['WALK', 122, 152]]"
307,True,3,3196,885.4496014959958,2,2449,37,"[['WALK', 327, 411], ['BUS', 876, 5946], ['TRAM', 991, 3989], ['WALK', 77, 98], ['TRAM', 582, 2239], ['WALK', 306, 375]]"
308,True,3,422,354.66545112199685,0,120,2,"[['WALK', 229, 274], ['BUS', 120, 714], ['WALK', 71, 80]]"
309,True,3,1675,731.5499473594203,1,1075,4,"[['WALK', 221, 262], ['TRAM', 853, 6005], ['WALK', 238, 313], ['BUS', 222, 1615], ['WALK', 137, 155]]"
310,True,3,2557,934.2452631480447,0,1795,2,"[['WALK', 386, 459], ['TRAM', 1795, 6968], ['WALK', 374, 474]]"
311,True,3,1585,838.0751954813584,0,896,2,"[['WALK', 336, 401], ['TRAM', 896, 4911], ['WALK', 351, 436]]"
312,True,3,2490,403.7063308244111,1,2066,102,"[['WALK', 172, 218], ['TRAM', 1596, 6256], ['WALK', 43, 53], ['BUS', 470, 2484], ['WALK', 107, 131]]"
313,True,3,3574,973.7563458553577,1,1884,887,"[['WALK', 455, 537], ['RAIL', 540, 4965], ['WALK', 279, 367], ['TRAM', 1344, 4674], ['WALK', 69, 68]]"
314,True,3,2257,761.2284135252702,1,1435,202,"[['WALK', 211, 263], ['BUS', 386, 2219], ['WALK', 22, 26], ['TRAM', 1049, 4452], ['WALK', 387, 471]]"
315,True,3,1991,1126.6467067594085,0,1096,2,"[['WALK', 670, 857], ['TRAM', 1096, 4463], ['WALK', 223, 269]]"
316,True,3,859,625.6135112667564,0,327,2,"[['WALK', 118, 147], ['TRAM', 327, 1435], ['WALK', 412, 477]]"
317,True,3,1498,1073.4331654017185,1,445,180,"[['WALK', 488, 593], ['SUBWAY', 284, 2747], ['WALK', 158, 206], ['TRAM', 161, 934], ['WALK', 227, 273]]"
318,True,3,1554,1573.576090205038,0,222,2,"[['WALK', 875, 1029], ['BUS', 222, 1615], ['WALK', 455, 543]]"
319,True,3,729,912.5216616504354,0,0,0,"[['WALK', 729, 912]]"
320,True,3,962,1229.6485488667095,0,0,0,"[['WALK', 962, 1229]]"
321,True,3,1418,422.91911277081925,1,856,185,"[['WALK', 111, 92], ['SUBWAY', 102, 1354], ['WALK', 151, 197], ['TRAM', 754, 3084], ['WALK', 115, 132]]"
322,True,3,1291,663.4141503691587,0,750,2,"[['WALK', 373, 466], ['TRAM', 750, 3086], ['WALK', 166, 197]]"
323,True,3,1377,766.1269548732802,1,667,64,"[['WALK', 273, 304], ['TRAM', 445, 2357], ['WALK', 238, 313], ['BUS', 222, 1615], ['WALK', 135, 148]]"
324,True,3,1125,537.0548345773077,0,660,2,"[['WALK', 203, 240], ['BUS', 660, 2697], ['WALK', 260, 296]]"
325,True,3,1486,699.5101729252588,0,915,2,"[['WALK', 525, 649], ['TRAM', 915, 3573], ['WALK', 44, 49]]"
326,True,3,1303,821.1210902147193,0,615,2,"[['WALK', 371, 436], ['TRAM', 615, 2224], ['WALK', 315, 384]]"
327,True,3,2207,1206.039699237482,2,1007,233,"[['WALK', 264, 319], ['BUS', 466, 2272], ['WALK', 115, 149], ['SUBWAY', 107, 1727], ['WALK', 225, 296], ['BUS', 434, 2638], ['WALK', 363, 440]]"
328,True,3,1742,879.3000375870462,0,1037,2,"[['WALK', 668, 842], ['TRAM', 1037, 4132], ['WALK', 35, 36]]"
329,True,3,886,504.21250375612334,0,485,2,"[['WALK', 316, 402], ['TRAM', 485, 1941], ['WALK', 83, 101]]"
330,True,3,2004,1603.1169999854794,1,540,160,"[['WALK', 335, 389], ['BUS', 216, 1027], ['WALK', 112, 146], ['SUBWAY', 324, 3213], ['WALK', 857, 1066]]"
331,True,3,2574,881.4576165333957,1,1818,45,"[['WALK', 379, 477], ['TRAM', 1516, 6003], ['WALK', 85, 109], ['BUS', 302, 1602], ['WALK', 247, 294]]"
332,True,3,1899,1515.004526294476,0,631,2,"[['WALK', 702, 848], ['TRAM', 631, 2852], ['WALK', 564, 665]]"
333,True,3,2522,2031.5904586326292,0,894,2,"[['WALK', 1504, 1878], ['TRAM', 894, 4046], ['WALK', 122, 152]]"
334,True,3,490,470.48160150244934,0,114,2,"[['WALK', 34, 41], ['TRAM', 114, 400], ['WALK', 340, 429]]"
335,True,1,228,294.7584060146373,0,0,0,"[['WALK', 228, 294]]"
336,True,3,630,715.0768420976209,0,44,2,"[['WALK', 393, 475], ['BUS', 44, 337], ['WALK', 191, 239]]"
337,True,3,2310,347.6163609008243,1,2014,20,"[['WALK', 170, 220], ['BUS', 844, 3895], ['WALK', 64, 82], ['TRAM', 1170, 4035], ['WALK', 42, 44]]"
338,True,1,705,909.4841127788857,0,0,0,"[['WALK', 705, 909]]"
339,True,3,1952,538.4048571382475,1,1492,20,"[['WALK', 80, 91], ['TRAM', 1053, 5910], ['WALK', 100, 129], ['TRAM', 439, 1812], ['WALK', 260, 317]]"
340,True,3,569,380.63046615778336,0,240,2,"[['WALK', 227, 264], ['BUS', 240, 1373], ['WALK', 100, 116]]"
341,True,3,2240,1442.3973533692176,0,827,242,"[['WALK', 646, 804], ['SUBWAY', 827, 8227], ['WALK', 525, 637]]"
342,True,3,819,458.2843608975975,0,441,2,"[['WALK', 214, 263], ['BUS', 441, 2660], ['WALK', 162, 194]]"
343,True,3,1648,533.7152631561115,0,1229,2,"[['WALK', 359, 464], ['BUS', 1229, 5597], ['WALK', 58, 69]]"
344,True,3,1107,725.6502029952185,0,493,2,"[['WALK', 125, 157], ['TRAM', 493, 1537], ['WALK', 487, 567]]"
345,True,3,1011,974.4837969838077,0,214,2,"[['WALK', 641, 790], ['TRAM', 214, 1058], ['WALK', 154, 183]]"
346,True,3,1995,827.3822180358451,1,1302,3,"[['WALK', 280, 322], ['BUS', 660, 3405], ['WALK', 119, 154], ['TRAM', 642, 2607], ['WALK', 291, 349]]"
347,True,3,1886,895.5224511187704,1,1117,41,"[['WALK', 366, 452], ['TRAM', 347, 1392], ['WALK', 99, 128], ['TRAM', 770, 2382], ['WALK', 263, 314]]"
348,True,3,2462,1139.4944511171566,1,1441,89,"[['WALK', 102, 106], ['TRAM', 619, 2217], ['WALK', 51, 64], ['TRAM', 822, 2794], ['WALK', 779, 968]]"
349,True,3,954,488.8752330732451,0,534,2,"[['WALK', 190, 232], ['TRAM', 534, 1934], ['WALK', 228, 256]]"
350,True,3,2595,1202.8588420943945,1,1536,85,"[['WALK', 142, 178], ['BUS', 757, 4617], ['WALK', 79, 102], ['TRAM', 779, 3828], ['WALK', 753, 921]]"
451,True,3,1911,530.2523007479979,1,1480,5,"[['WALK', 261, 333], ['BUS', 463, 2826], ['BUS', 1017, 5623], ['WALK', 165, 196]]"
452,True,3,1324,203.97471428133514,1,1071,73,"[['WALK', 114, 129], ['TRAM', 397, 1669], ['TRAM', 674, 2592], ['WALK', 66, 74]]"
453,True,1,367,462.86027819351136,0,0,0,"[['WALK', 367, 462]]"
454,True,3,1757,1665.4487593870806,0,420,2,"[['WALK', 834, 1038], ['BUS', 420, 2447], ['WALK', 501, 626]]"
455,True,1,411,511.7176390943357,0,0,0,"[['WALK', 411, 511]]"
456,True,3,890,609.6907293203484,0,402,2,"[['WALK', 380, 473], ['TRAM', 402, 1762], ['WALK', 106, 136]]"
457,True,1,553,712.0507368406618,0,0,0,"[['WALK', 553, 712]]"
458,True,3,791,535.7849699171334,0,348,2,"[['WALK', 365, 441], ['TRAM', 348, 1348], ['WALK', 76, 93]]"
459,True,3,1039,390.8808646553341,1,624,80,"[['WALK', 85, 91], ['TRAM', 222, 982], ['TRAM', 402, 1502], ['WALK', 250, 299]]"
460,True,3,1625,449.05805262444636,0,1242,2,"[['WALK', 149, 163], ['TRAM', 1242, 5419], ['WALK', 232, 285]]"
461,True,3,1672,885.9635639024959,0,949,2,"[['WALK', 94, 100], ['TRAM', 949, 3703], ['WALK', 627, 785]]"
462,True,3,1746,1414.2774736732565,0,605,2,"[['WALK', 656, 834], ['TRAM', 605, 2566], ['WALK', 483, 579]]"
463,True,3,1185,715.9640225448063,0,570,2,"[['WALK', 115, 120], ['TRAM', 570, 1933], ['WALK', 498, 594]]"
464,True,3,1752,1585.5517969773543,0,462,2,"[['WALK', 1064, 1314], ['TRAM', 462, 1736], ['WALK', 224, 270]]"
465,True,3,1009,629.4717518651547,0,462,2,"[['WALK', 235, 263], ['TRAM', 462, 1985], ['WALK', 310, 365]]"
466,True,3,1785,1022.788503751283,0,968,2,"[['WALK', 497, 622], ['TRAM', 968, 3903], ['WALK', 318, 400]]"
467,True,3,1589,1000.191067661846,0,782,2,"[['WALK', 345, 447], ['TRAM', 782, 2890], ['WALK', 460, 552]]"
468,True,3,1353,471.12312781144567,1,864,80,"[['WALK', 359, 417], ['TRAM', 462, 2022], ['TRAM', 402, 1502], ['WALK', 50, 53]]"
469,True,3,1868,905.4287217903551,0,1095,2,"[['WALK', 302, 350], ['TRAM', 1095, 4338], ['WALK', 469, 554]]"
470,True,3,1586,1183.635751871608,0,628,2,"[['WALK', 155, 193], ['TRAM', 628, 2592], ['WALK', 801, 990]]"
471,True,3,1811,1191.9797518619278,1,653,160,"[['WALK', 382, 470], ['BUS', 216, 1027], ['WALK', 112, 146], ['SUBWAY', 437, 4308], ['WALK', 504, 574]]"
472,True,3,2190,1200.2069248017074,0,1206,2,"[['WALK', 405, 498], ['TRAM', 1206, 4877], ['WALK', 577, 701]]"
473,True,3,1486,591.0483834488573,0,993,2,"[['WALK', 289, 337], ['TRAM', 993, 4427], ['WALK', 202, 252]]"
474,True,3,1565,818.7628646521073,0,882,2,"[['WALK', 54, 56], ['TRAM', 882, 3256], ['WALK', 627, 762]]"
475,True,3,995,845.7909473594203,0,288,2,"[['WALK', 62, 73], ['TRAM', 288, 1314], ['WALK', 643, 772]]"
476,True,3,1738,1196.2528796862807,0,763,2,"[['WALK', 471, 587], ['TRAM', 763, 2831], ['WALK', 502, 608]]"
477,True,3,740,676.3449398374935,0,170,2,"[['WALK', 324, 396], ['TRAM', 170, 717], ['WALK', 244, 279]]"
478,True,3,1068,915.9822405871048,0,300,2,"[['WALK', 467, 570], ['BUS', 300, 1039], ['WALK', 299, 345]]"
479,True,3,961,624.8479398439467,0,453,2,"[['WALK', 224, 284], ['BUS', 453, 2403], ['WALK', 282, 340]]"
480,True,3,2802,755.0029999919329,1,2161,22,"[['WALK', 367, 443], ['TRAM', 1814, 7294], ['WALK', 100, 129], ['BUS', 347, 2490], ['WALK', 152, 182]]"
481,True,3,2210,1083.2518646504939,1,1164,174,"[['WALK', 369, 468], ['BUS', 642, 2149], ['WALK', 206, 271], ['TRAM', 522, 2425], ['WALK', 297, 343]]"
482,True,3,1098,834.097330819571,1,389,34,"[['WALK', 338, 430], ['TRAM', 228, 834], ['WALK', 168, 219], ['TRAM', 161, 774], ['WALK', 169, 184]]"
483,True,3,970,928.3374811951833,0,210,2,"[['WALK', 580, 712], ['TRAM', 210, 891], ['WALK', 178, 215]]"
484,True,3,1977,1597.972323291191,0,661,2,"[['WALK', 695, 819], ['TRAM', 661, 3237], ['WALK', 619, 777]]"
485,True,3,869,529.0016766846087,0,188,242,"[['WALK', 387, 466], ['SUBWAY', 188, 1853], ['WALK', 52, 62]]"
486,True,3,2380,617.0776240520958,1,1838,36,"[['WALK', 273, 337], ['BUS', 404, 2381], ['WALK', 45, 56], ['TRAM', 1434, 5462], ['WALK', 188, 222]]"
487,True,3,509,118.74780450734792,0,402,2,"[['WALK', 62, 78], ['TRAM', 402, 1446], ['WALK', 43, 40]]"
488,True,3,1853,791.5972255593849,1,755,474,"[['WALK', 162, 185], ['SUBWAY', 107, 1727], ['WALK', 354, 467], ['BUS', 648, 3212], ['WALK', 108, 138]]"
489,True,3,1658,778.9247819399546,0,990,2,"[['WALK', 419, 495], ['TRAM', 990, 3860], ['WALK', 247, 282]]"
490,True,3,1752,1810.0287067529541,0,300,2,"[['WALK', 1079, 1352], ['BUS', 300, 1039], ['WALK', 371, 457]]"
491,True,3,1730,913.7750451041333,0,982,2,"[['WALK', 493, 618], ['TRAM', 982, 3980], ['WALK', 253, 294]]"
492,True,3,1259,1574.2278044992806,0,0,0,"[['WALK', 1259, 1573]]"
493,True,3,1006,456.7699548829602,1,620,18,"[['WALK', 213, 266], ['TRAM', 176, 675], ['BUS', 444, 1967], ['WALK', 155, 190]]"
494,True,3,1310,1206.4022781773785,0,305,2,"[['WALK', 879, 1063], ['BUS', 305, 1414], ['WALK', 124, 142]]"
495,True,3,1911,1277.6950225399655,1,716,146,"[['WALK', 642, 785], ['SUBWAY', 254, 2502], ['WALK', 97, 125], ['TRAM', 462, 1985], ['WALK', 310, 365]]"
496,True,3,777,653.6248872082073,0,214,2,"[['WALK', 304, 359], ['TRAM', 214, 1058], ['WALK', 257, 294]]"
497,True,3,2814,801.4816842000821,1,2090,58,"[['WALK', 221, 254], ['BUS', 900, 4636], ['WALK', 124, 161], ['TRAM', 1190, 4778], ['WALK', 321, 384]]"
498,True,3,1750,1145.625736834208,0,832,2,"[['WALK', 710, 900], ['BUS', 832, 4179], ['WALK', 206, 244]]"
499,True,3,643,460.00648119195665,0,242,2,"[['WALK', 365, 432], ['TRAM', 242, 917], ['WALK', 34, 27]]"
500,True,3,2308,1141.984375928544,0,1388,2,"[['WALK', 611, 782], ['TRAM', 1388, 5217], ['WALK', 307, 359]]"
251,True,3,1515,838.5065187935231,0,849,2,"[['WALK', 43, 54], ['BUS', 849, 5035], ['WALK', 621, 783]]"
252,True,3,954,367.70852631060967,0,641,2,"[['WALK', 156, 182], ['TRAM', 641, 2620], ['WALK', 155, 184]]"
253,True,3,1985,795.8256541285087,1,1329,18,"[['WALK', 414, 509], ['TRAM', 582, 2297], ['WALK', 123, 160], ['TRAM', 747, 3125], ['WALK', 101, 125]]"
254,True,3,2193,389.4164135252704,2,1768,76,"[['WALK', 278, 321], ['BUS', 209, 1240], ['TRAM', 1035, 4132], ['TRAM', 524, 2105], ['WALK', 71, 67]]"
255,True,3,1829,562.2675037512834,1,1344,20,"[['WALK', 278, 343], ['TRAM', 942, 4199], ['TRAM', 402, 1408], ['WALK', 187, 218]]"
256,True,3,1922,526.1737593951482,0,1503,2,"[['WALK', 61, 77], ['TRAM', 1503, 5530], ['WALK', 356, 449]]"
257,True,3,2146,832.1054511171568,0,1455,2,"[['WALK', 477, 583], ['TRAM', 1455, 4841], ['WALK', 212, 247]]"
258,True,3,1385,1188.2009398374933,0,402,2,"[['WALK', 729, 893], ['TRAM', 402, 1775], ['WALK', 252, 294]]"
259,True,3,2293,686.217729318735,2,1341,404,"[['WALK', 100, 124], ['BUS', 144, 830], ['WALK', 151, 197], ['SUBWAY', 495, 5609], ['WALK', 92, 119], ['TRAM', 702, 2481], ['WALK', 205, 244]]"
260,True,3,1015,888.2958872049808,0,263,2,"[['WALK', 507, 605], ['TRAM', 263, 1244], ['WALK', 243, 281]]"
261,True,3,1909,1098.6024661561703,1,776,255,"[['WALK', 374, 461], ['SUBWAY', 339, 2880], ['WALK', 317, 417], ['BUS', 437, 2513], ['WALK', 187, 219]]"
262,True,3,942,901.3876165366223,0,216,2,"[['WALK', 257, 319], ['TRAM', 216, 803], ['WALK', 467, 581]]"
263,True,3,1537,1177.4776766765415,0,570,2,"[['WALK', 283, 342], ['BUS', 570, 3807], ['WALK', 682, 834]]"
264,True,3,1465,502.54169172362197,1,900,149,"[['WALK', 319, 391], ['TRAM', 619, 2217], ['WALK', 51, 64], ['TRAM', 281, 976], ['WALK', 46, 45]]"
265,True,3,1257,474.35303007157313,1,738,129,"[['WALK', 131, 161], ['BUS', 441, 2660], ['WALK', 11, 11], ['TRAM', 297, 1305], ['WALK', 248, 301]]"
266,True,3,1468,546.3678421008477,0,1033,2,"[['WALK', 220, 274], ['TRAM', 1033, 3865], ['WALK', 213, 272]]"
267,True,3,776,752.5149323236336,0,162,2,"[['WALK', 256, 317], ['TRAM', 162, 779], ['WALK', 356, 434]]"
268,True,3,1784,529.0950826976325,1,1315,20,"[['WALK', 286, 335], ['TRAM', 762, 3251], ['TRAM', 553, 1987], ['WALK', 163, 193]]"
269,True,3,716,740.1877443545212,0,110,2,"[['WALK', 453, 557], ['TRAM', 110, 509], ['WALK', 151, 182]]"
270,True,3,1540,1056.7746315707957,1,550,138,"[['WALK', 193, 238], ['BUS', 346, 1466], ['WALK', 233, 306], ['SUBWAY', 204, 2195], ['WALK', 426, 511]]"
271,True,3,2342,1388.8197894570403,0,1187,2,"[['WALK', 373, 456], ['TRAM', 1187, 4700], ['WALK', 780, 932]]"
272,True,3,2198,1356.9001428391643,0,1062,2,"[['WALK', 880, 1062], ['TRAM', 1062, 4549], ['WALK', 254, 293]]"
273,True,3,633,578.0492857073713,0,155,2,"[['WALK', 387, 481], ['TRAM', 155, 747], ['WALK', 89, 96]]"
274,True,3,1754,1752.653736818075,0,300,2,"[['WALK', 41, 35], ['TRAM', 300, 1506], ['WALK', 1411, 1716]]"
275,True,3,1553,1399.9990902131058,0,423,2,"[['WALK', 585, 725], ['TRAM', 423, 1753], ['WALK', 543, 674]]"
276,True,3,1711,306.92327066997143,0,1440,2,"[['WALK', 175, 220], ['BUS', 1440, 10354], ['WALK', 94, 85]]"
277,True,3,1509,575.716090217946,0,1022,2,"[['WALK', 357, 436], ['TRAM', 1022, 3411], ['WALK', 128, 139]]"
278,True,3,1253,741.5306466098089,0,653,2,"[['WALK', 380, 461], ['TRAM', 653, 2765], ['WALK', 218, 280]]"
279,True,3,1575,1971.1731954749048,0,0,0,"[['WALK', 1575, 1970]]"
280,True,3,926,442.3718796943474,0,567,2,"[['WALK', 257, 332], ['BUS', 567, 2843], ['WALK', 100, 109]]"
281,True,3,1651,1297.9256014911552,0,595,2,"[['WALK', 475, 588], ['TRAM', 595, 1975], ['WALK', 579, 709]]"
282,True,3,1025,984.5500075106332,0,227,2,"[['WALK', 324, 400], ['TRAM', 227, 969], ['WALK', 472, 584]]"
283,True,3,1947,1073.3196616455955,0,1087,2,"[['WALK', 417, 522], ['TRAM', 1087, 4497], ['WALK', 441, 550]]"
284,True,3,1770,1466.9019699026132,0,522,2,"[['WALK', 808, 956], ['TRAM', 522, 2425], ['WALK', 438, 509]]"
285,True,3,1551,613.9158872130473,1,854,200,"[['WALK', 160, 188], ['TRAM', 332, 1469], ['TRAM', 522, 1753], ['WALK', 337, 425]]"
286,True,3,1671,980.0999774326064,0,865,2,"[['WALK', 672, 812], ['TRAM', 865, 2776], ['WALK', 132, 167]]"
287,True,3,2285,1059.382105252119,1,1197,226,"[['WALK', 258, 309], ['BUS', 256, 1394], ['WALK', 146, 191], ['SUBWAY', 941, 9885], ['WALK', 458, 558]]"
288,True,3,1762,790.8719623952069,0,1108,2,"[['WALK', 302, 375], ['TRAM', 1108, 4426], ['WALK', 350, 415]]"
289,True,3,1494,1859.4094962277436,0,0,0,"[['WALK', 1494, 1859]]"
290,True,3,1352,977.9342330732452,0,545,2,"[['WALK', 449, 555], ['BUS', 545, 2909], ['WALK', 356, 422]]"
291,True,3,608,228.47644360329696,0,402,2,"[['WALK', 159, 173], ['TRAM', 402, 1318], ['WALK', 45, 54]]"
292,True,3,842,909.4369022472204,0,93,2,"[['WALK', 80, 92], ['TRAM', 93, 436], ['WALK', 667, 816]]"
293,True,3,2453,1135.595954874893,1,1223,300,"[['WALK', 480, 569], ['SUBWAY', 804, 8190], ['WALK', 158, 206], ['TRAM', 419, 2247], ['WALK', 292, 359]]"
294,True,3,1643,873.8937894683348,0,942,2,"[['WALK', 311, 392], ['TRAM', 942, 3255], ['WALK', 388, 481]]"
295,True,3,943,1193.8825112732095,0,0,0,"[['WALK', 943, 1193]]"
