#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
19.00	10627	671.02	2.00	14.56		0.00	0.11
19.00	10628	634.15	0.00	14.53		0.00	0.04
19.00	10640	617.76	2.00	12.96		0.00	-0.12
19.00	10629	598.77	1.00	14.30		0.00	-0.30
19.00	10630	579.01	2.00	14.55		0.00	-0.20
19.00	10631	523.89	0.00	13.88		0.00	0.06
19.00	10778	516.47	2.25	11.34		-0.03	0.05
19.00	10632	502.43	1.00	15.06		0.00	-0.03
19.00	10633	478.15	2.00	14.42		0.00	-0.37
19.00	10634	428.37	0.00	14.71		0.00	-0.28
19.00	10635	405.66	1.00	15.73		0.00	0.18
19.00	10636	356.88	2.00	14.39		0.00	-0.29
19.00	10637	317.07	0.00	13.89		0.00	-0.31
19.00	10638	290.03	1.00	14.46		0.00	-0.22
19.00	10656	258.57	2.00	14.91		0.00	0.05
19.00	10732	211.95	0.00	14.67		0.00	-0.14
19.00	10814	148.72	1.00	12.10		0.00	0.23
19.00	10915	99.71	2.00	11.83		0.00	-0.20
19.00	10996	63.51	0.00	12.99		0.00	0.01
19.00	11057	32.81	1.00	12.68		0.00	-0.00
20.00	10627	685.59	2.00	14.55		0.00	-0.03
20.00	10628	648.65	0.00	14.48		0.00	-0.11
20.00	10640	630.74	2.00	12.94		0.00	-0.18
20.00	10629	613.00	1.00	14.18		0.00	0.00
20.00	10630	593.45	2.00	14.31		0.00	-0.27
20.00	10631	537.78	0.00	13.81		0.00	-0.18
20.00	10778	527.84	2.02	11.41		-0.01	-0.03
20.00	10632	517.48	1.00	15.06		0.00	0.13
20.00	10633	492.31	2.00	13.92		0.00	-0.51
20.00	10634	442.99	0.00	14.56		0.00	-0.31
20.00	10635	421.38	1.00	15.74		0.00	0.07
20.00	10636	371.22	2.00	14.25		0.00	-0.10
20.00	10637	330.98	0.00	13.87		0.00	-0.24
20.00	10638	304.52	1.00	14.51		0.00	0.16
20.00	10656	273.52	2.00	14.97		0.00	-0.13
20.00	10732	226.69	0.00	14.83		0.00	0.12
20.00	10814	160.80	1.00	12.12		0.00	0.15
20.00	10915	111.50	2.00	11.72		0.00	-0.07
20.00	10996	76.58	0.00	13.08		0.00	-0.03
20.00	11057	45.51	1.00	12.72		0.00	0.03
21.00	10628	663.10	0.00	14.45		0.00	0.04
21.00	10640	643.72	2.00	12.98		0.00	-0.19
21.00	10629	627.18	1.00	14.17		0.00	-0.02
21.00	10630	607.70	2.00	14.15		0.00	-0.29
21.00	10631	551.52	0.00	13.71		0.00	-0.01
21.00	10778	539.29	2.00	11.47		0.00	-0.10
21.00	10632	532.54	1.00	15.07		0.00	0.11
21.00	10633	505.98	2.00	13.49		0.00	-0.23
21.00	10634	457.48	0.00	14.47		0.00	-0.07
21.00	10635	437.16	1.00	15.78		0.00	0.02
21.00	10636	385.38	2.00	14.08		0.00	-0.06
21.00	10637	344.80	0.00	13.76		0.00	-0.11
21.00	10638	319.02	1.00	14.46		0.00	-0.18
21.00	10656	288.61	2.00	15.18		0.00	0.10
21.00	10732	241.51	0.00	14.85		0.00	-0.01
21.00	10814	172.90	1.00	12.11		0.00	0.07
21.00	10915	123.17	2.00	11.57		0.00	-0.26
21.00	10996	89.73	0.00	13.21		0.00	0.06
21.00	11057	58.20	1.00	12.68		0.00	-0.18
21.00	11163	5.01	2.00	12.56		0.00	0.31
22.00	10628	677.53	0.00	14.44		0.00	0.15
22.00	10640	656.68	2.00	12.93		0.00	-0.19
22.00	10629	641.37	1.00	14.21		0.00	0.14
22.00	10630	621.81	2.00	14.07		0.00	-0.12
22.00	10631	565.21	0.00	13.67		0.00	0.01
22.00	10778	550.82	2.00	11.57		0.00	0.17
22.00	10632	547.67	1.00	15.15		0.00	-0.14
22.00	10633	519.29	2.00	13.25		0.00	0.14
22.00	10634	471.96	0.00	14.49		0.00	0.08
22.00	10635	452.94	1.00	15.76		0.00	-0.22
22.00	10636	399.42	2.00	14.03		0.00	-0.18
22.00	10637	358.55	0.00	13.70		0.00	-0.07
22.00	10638	333.45	1.00	14.38		0.00	-0.16
22.00	10656	303.87	2.00	15.29		0.00	-0.16
22.00	10732	256.35	0.00	14.88		0.00	0.21
22.00	10814	185.04	1.00	12.15		0.00	-0.04
22.00	10915	134.72	2.00	11.57		0.00	0.15
22.00	10996	102.99	0.00	13.37		0.00	0.25
22.00	11057	70.95	1.00	12.75		0.00	-0.15
